Price,Close,High,Low,Open,Volume
2010-08-30,0.19039984047412872,0.1989345033599501,0.19035029305925733,0.19374872043165717,105139200
2010-08-31,0.18945661187171936,0.19345146780368297,0.18486630678237018,0.18757114118138352,156441600
2010-09-01,0.20533594489097595,0.20724620333275812,0.1964783021997832,0.19675079874787219,129638400
2010-09-02,0.2123824506998062,0.2123824506998062,0.20503774975129233,0.2066012048220211,54297600
2010-09-03,0.22319987416267395,0.22319987416267395,0.21657545662286712,0.21883345554459843,135283200
2010-09-07,0.2177664041519165,0.22285214089421196,0.21729479511953673,0.22019780504006564,97382400
2010-09-08,0.22545789182186127,0.22908021940072215,0.2201978022009801,0.2201978022009801,113894400
2010-09-09,0.22831039130687714,0.23285114880057142,0.22736812449967983,0.2324786346188648,90355200
2010-09-10,0.23076748847961426,0.23200796247363142,0.22622673126657578,0.2299729127551916,63936000
2010-09-13,0.24093995988368988,0.2426768167977665,0.2365725895885563,0.23679647575444632,83712000
2010-09-14,0.24399161338806152,0.24771300773478358,0.23853333362300375,0.2399224501213647,84748800
2010-09-15,0.24813510477542877,0.24935079122059303,0.24009587238976382,0.24205661576173199,67660800
2010-09-16,0.25163352489471436,0.25205463529568833,0.2453559105361853,0.24798547255049339,93772800
2010-09-17,0.25431254506111145,0.2567687044724921,0.2504672698169507,0.2567687044724921,114816000
2010-09-20,0.2675614655017853,0.26892673089653923,0.2562724075706237,0.2571660781617783,105561600
2010-09-21,0.2667182683944702,0.2729206100817206,0.26388957990061634,0.26778534067986137,173875200
2010-09-22,0.265453040599823,0.27066358242270344,0.26101134963155975,0.2637409717623588,96576000
2010-09-23,0.2646584212779999,0.2726728916887904,0.2592249590169325,0.2600195347271839,137088000
2010-09-24,0.27964505553245544,0.28135712413573494,0.27279672433148405,0.2741115335051321,126528000
2010-09-27,0.27644383907318115,0.2823984714292396,0.27567495992972596,0.2809350484426566,97113600
2010-09-28,0.27713844180107117,0.27904963741915906,0.26319506160527856,0.27904963741915906,146227200
2010-09-29,0.2749061584472656,0.2787018876542776,0.2718040362081016,0.27495570585838786,63859200
2010-09-30,0.2711838185787201,0.28398675695375925,0.2657998744067424,0.27907443602400034,177484800
2010-10-01,0.27034056186676025,0.2786522875798046,0.26634570677050723,0.27753566802591284,117043200
2010-10-04,0.2609618306159973,0.27039017828966033,0.2567440537260716,0.2676357963516339,123840000
2010-10-05,0.2803892195224762,0.281728760153886,0.2697699449381239,0.2702167802798475,109785600
2010-10-06,0.2732435464859009,0.28098458237463886,0.2677357496197247,0.2792229664533937,88512000
2010-10-07,0.2759227454662323,0.27808167829130137,0.26929835531844387,0.2778835170210159,78950400
2010-10-08,0.281480997800827,0.28349032256177975,0.27078741832980696,0.2764190701553639,68544000
2010-10-11,0.28205177187919617,0.28597135615807573,0.2794955792849291,0.28227472107443075,38131200
2010-10-12,0.2879072427749634,0.2894201848162215,0.2735903713901329,0.28019096578284136,97728000
2010-10-13,0.29490330815315247,0.2985008482247221,0.29073504997013494,0.2932159985127153,96844800
2010-10-14,0.2932664752006531,0.2969631384049863,0.28877526450917124,0.295251040903643,79756800
2010-10-15,0.31197360157966614,0.31197360157966614,0.2969879068273356,0.3037609395320551,119577600
2010-10-18,0.31197360157966614,0.31517385371188916,0.3086237417986778,0.31246998436875595,86976000
2010-10-19,0.29956793785095215,0.30676304679925503,0.2923480693891355,0.2996174852719171,127296000
2010-10-20,0.3057960271835327,0.31254430057636917,0.3006102437410232,0.3024957147228965,93465600
2010-10-21,0.3079291880130768,0.3153481825275972,0.2989972226667301,0.31197359173484657,109708800
2010-10-22,0.3139333128929138,0.31462785681410316,0.3066886584469133,0.30830166082109767,58713600
2010-10-25,0.318697065114975,0.324105797219855,0.31770526499830964,0.31770526499830964,77184000
2010-10-26,0.3206072449684143,0.32284048412075833,0.3100136979279533,0.31368557218343285,74841600
2010-10-27,0.3239075839519501,0.3247260106476024,0.31477745833300774,0.31651431515277784,112857600
2010-10-28,0.3257683515548706,0.32857228121860904,0.3180521004421876,0.32839887944590346,107788800
2010-10-29,0.3242049217224121,0.3294650125246026,0.32378381121096683,0.32569407025476055,80755200
2010-11-01,0.3249499499797821,0.33412962451231,0.3203100967941343,0.3275052055194431,85209600
2010-11-02,0.3347993493080139,0.3375041836229467,0.3312265692929639,0.33276523644453915,68121600
2010-11-03,0.3396373987197876,0.33973743055124134,0.32728223239909954,0.33648669416530824,115161600
2010-11-04,0.3516714870929718,0.3558397450881422,0.34901619990367233,0.35147236042952856,111859200
2010-11-05,0.35209256410598755,0.3542019493081249,0.3490904736843698,0.35251463990393844,113971200
2010-11-08,0.352986216545105,0.35479738018706414,0.3477756747611632,0.3503061702372798,103449600
2010-11-09,0.34727931022644043,0.3592381245112641,0.3429624387839446,0.3579976788066019,121881600
2010-11-10,0.3525890111923218,0.3538294855163861,0.3409283878612818,0.34911532532133416,91968000
2010-11-11,0.34665900468826294,0.3478747190380186,0.3321201786501257,0.33618934062643907,121843200
2010-11-12,0.32901903986930847,0.3449717436922715,0.3214761922884883,0.3409283060497091,218265600
2010-11-15,0.3254959285259247,0.33603993327927084,0.32509864050553183,0.3346508165109976,119193600
2010-11-16,0.30934399366378784,0.32410580141433487,0.30559687453152035,0.31852366748191696,181632000
2010-11-17,0.3122708201408386,0.3169106726640125,0.30765669252058375,0.309888966712291,111168000
2010-11-18,0.3267858326435089,0.333261636961816,0.3220716731154887,0.32231938178770736,138739200
2010-11-19,0.32755473256111145,0.3299861335979055,0.321997386446685,0.32571878073246174,93427200
2010-11-22,0.3361894488334656,0.3361894488334656,0.3223194088718548,0.32365991495929153,147456000
2010-11-23,0.3203100562095642,0.3271821830349153,0.3146031312142986,0.32623993036704513,185856000
2010-11-24,0.3390171527862549,0.3416229208808185,0.3290190808094238,0.32941543173162247,129484800
2010-11-26,0.33688390254974365,0.33946391680429305,0.33115219069721125,0.33311199638562267,59673600
2010-11-29,0.3321945369243622,0.33494891856787856,0.3198631947819078,0.33122655943215434,176524800
2010-11-30,0.31956592202186584,0.3258178109370268,0.3159683543996557,0.3216495537310784,200716800
2010-12-01,0.33988603949546814,0.34497176179793815,0.3337074915467443,0.33422866216452096,206860800
2010-12-02,0.3502071499824524,0.3516962983761708,0.340531092695663,0.34139903854661796,132134400
2010-12-03,0.3531348705291748,0.3542762497836252,0.34586542781800383,0.34598931054070564,175449600
2010-12-06,0.3525146543979645,0.35457352687987376,0.34966117769867816,0.35320919839515086,99072000
2010-12-07,0.3528376519680023,0.36556531825316857,0.35221741486455144,0.36554055874235514,164428800
2010-12-08,0.3577251732349396,0.35861790682658734,0.3494134461413527,0.35633511993788447,93427200
2010-12-09,0.35809674859046936,0.36377891390960876,0.3547974020620604,0.36370460698902557,99878400
2010-12-10,0.3656149208545685,0.3662847054746779,0.3576014131096455,0.36055395682587227,88204800
2010-12-13,0.3613227307796478,0.370205147243,0.3609997498211958,0.370205147243,80755200
2010-12-14,0.36283567547798157,0.367773749132124,0.3601813256627855,0.36417618133600094,76876800
2010-12-15,0.359139084815979,0.36928673611950796,0.3560378993386506,0.36253846338873774,95577600
2010-12-16,0.3666323721408844,0.36854263077008675,0.35727836004122876,0.35951159965809665,86131200
2010-12-17,0.36774900555610657,0.3709244979564624,0.3657882624415151,0.3677985529709927,61209600
2010-12-20,0.3687407970428467,0.3726613461804608,0.36075205031410634,0.36968401511538884,126144000
2010-12-21,0.37481924891471863,0.37499358763555124,0.37015557455673326,0.37300808539912456,33600000
2010-12-22,0.3752165734767914,0.3767552406113753,0.3733063149639034,0.3748697700004709,43200000
2010-12-23,0.37236303091049194,0.37476967170264086,0.36993163061468265,0.3732567013442169,36864000
2010-12-27,0.37251269817352295,0.37464590596048825,0.36149613613669734,0.3693610284063548,64166400
2010-12-28,0.3708997070789337,0.37561386636581556,0.3683692114980571,0.3752908853935142,63475200
2010-12-29,0.3731081783771515,0.37519181037197985,0.3721649603125288,0.3741742853843578,45465600
2010-12-30,0.3703042268753052,0.3733558646553363,0.36844351576108325,0.3732567698346589,28761600
2010-12-31,0.3669049143791199,0.36948589481443106,0.36147142229360096,0.36948589481443106,48729600
2011-01-03,0.3834787905216217,0.3910464269980198,0.3766056980652488,0.3766562108738676,133516800
2011-01-04,0.3828832805156708,0.3883911069762441,0.3755643187331599,0.3882920121549109,131520000
2011-01-05,0.39238590002059937,0.3925593017457753,0.37859116385732233,0.379087546526313,122880000
2011-01-06,0.39593398571014404,0.39685147889376465,0.39134368039865863,0.3937750813458507,104524800
2011-01-07,0.3950154781341553,0.3986130458911388,0.3835530472291977,0.39794326146927106,152409600
2011-01-10,0.399457186460495,0.40146653981370145,0.3894086308767757,0.3920134049743509,86054400
2011-01-11,0.40129318833351135,0.40518798441049025,0.3971992371957762,0.4043200386025068,109939200
2011-01-12,0.40943145751953125,0.40967916617464584,0.4021610778798342,0.40685047757440707,134092800
2011-01-13,0.41072142124176025,0.4132271286963813,0.4067761131881824,0.41089482296673274,131443200
2011-01-14,0.41962864995002747,0.41975250427603955,0.40784320949988934,0.41052231883754836,61286400
2011-01-18,0.4229775667190552,0.42426852524556746,0.4082157600674023,0.4089103040456942,138124800
2011-01-19,0.40881121158599854,0.4251364438991713,0.4045676818842509,0.4251364438991713,149952000
2011-01-20,0.3996305763721466,0.4049402130188167,0.39052521067578366,0.4039226881183089,189465600
2011-01-21,0.390500545501709,0.4078928544374566,0.39022711188302983,0.40546145317046656,104832000
2011-01-24,0.4066275656223297,0.4069743691287855,0.39059958755247615,0.39268321959064906,86438400
2011-01-25,0.40804141759872437,0.4085873193363786,0.39821671959327876,0.4011445031090773,95846400
2011-01-26,0.41436856985092163,0.41821381801016533,0.4068752409920449,0.4106719071346709,99379200
2011-01-27,0.42235732078552246,0.4258805534085224,0.4169485891269474,0.41923134766115566,111360000
2011-01-28,0.390500545501709,0.42330059750155724,0.38489271444015655,0.42250698694682387,254553600
2011-01-31,0.39628174901008606,0.399259080294135,0.38333016768510575,0.3920382469622462,159974400
2011-02-01,0.41828814148902893,0.42104249472613353,0.4038731391998683,0.4054118062986642,203443200
2011-02-02,0.4164026081562042,0.42069568492559506,0.4137730464611092,0.41608059261593777,92121600
2011-02-03,0.4180156886577606,0.4202736878303476,0.4040970676074535,0.41409516788724954,131558400
2011-02-04,0.42555850744247437,0.42625307979684957,0.4152860656927025,0.4190827318603472,135936000
2011-02-07,0.4317360520362854,0.43838525716852816,0.4261044001408002,0.4282128197392228,103795200
2011-02-08,0.44094157218933105,0.44094157218933105,0.4297268472786149,0.4318848148860457,133977600
2011-02-09,0.43826138973236084,0.44188371673352467,0.433969278357967,0.4380136811024037,130406400
2011-02-10,0.4403955638408661,0.44128826900485185,0.42798988663626997,0.43096721736417126,142080000
2011-02-11,0.44942668080329895,0.4496991774035683,0.4341923405484777,0.436326485538521,94540800
2011-02-14,0.45225533843040466,0.454338998858121,0.4481366279893982,0.4493275547489058,59635200
2011-02-15,0.45108917355537415,0.45208097360091437,0.44466291689041876,0.4497486676306676,93235200
2011-02-16,0.4594256281852722,0.46304795541516425,0.4539664124398252,0.45463713385503923,141120000
2011-02-17,0.4590284526348114,0.4614846133653544,0.45180855591539637,0.4526517422679414,86745600
2011-02-18,0.4564235806465149,0.46113680310900124,0.4509891238998398,0.45930085142144406,128179200
2011-02-22,0.416229248046875,0.44163605240178316,0.4143437774469699,0.43821188628233915,241843200
2011-02-23,0.4059576690196991,0.4205708301249129,0.39662841876315086,0.41610531740186774,194265600
2011-02-24,0.4117380678653717,0.4158319903282775,0.39697628917381284,0.40881124963053217,320524800
2011-02-25,0.42937907576560974,0.4311654517904329,0.41821387068627763,0.4194047975008047,108345600
2011-02-28,0.43250495195388794,0.43855961689488493,0.42471436728705536,0.4342913276941307,104313600
2011-03-01,0.41171330213546753,0.43831103650388586,0.40814052172911813,0.43831103650388586,122899200
2011-03-02,0.417519211769104,0.42600433938582283,0.41057277945910065,0.4109195828854301,114105600
2011-03-03,0.44242966175079346,0.4447124486231119,0.429627661677295,0.42967720908692714,132825600
2011-03-04,0.4358796179294586,0.4426278905363972,0.4272458461662934,0.4426278905363972,109420800
2011-03-07,0.41851213574409485,0.44208202879924624,0.40680102765209875,0.441337937261927,137568000
2011-03-08,0.4228784441947937,0.4289321721368964,0.40938190044499645,0.4161301723198951,128774400
2011-03-09,0.4143437445163727,0.41995063685465606,0.4079422764736992,0.4194047067850337,97056000
2011-03-10,0.39538800716400146,0.4031785918033975,0.39037659203319564,0.39965535935002233,174892800
2011-03-11,0.4019876718521118,0.4053622905300303,0.38819290647233445,0.38878838398948473,102547200
2011-03-14,0.39806807041168213,0.40441905420589064,0.38908562241020833,0.39543754320409136,78912000
2011-03-15,0.3817914128303528,0.38834152311785747,0.35901516593589194,0.3626374930276576,187852800
2011-03-16,0.3537551164627075,0.3780700330778103,0.3461131735733143,0.3722640418389639,216768000
2011-03-17,0.362985223531723,0.3746458431956428,0.3626374830934083,0.3699316560892071,116486400
2011-03-18,0.3609997630119324,0.3758368131340613,0.36025567164433103,0.375688170902916,118713600
2011-03-21,0.38114646077156067,0.38705154686349735,0.3752413462856917,0.37682956088660763,95251200
2011-03-22,0.3801042139530182,0.38407428264520055,0.3771268824868947,0.3829329031579394,64358400
2011-03-23,0.3858605921268463,0.38923521073065354,0.3677985032808482,0.3754404456538282,104544000
2011-03-24,0.4068504869937897,0.409281887766051,0.3881433721919281,0.39489164438237623,130656000
2011-03-25,0.4098277688026428,0.41781748007490943,0.40814045949181776,0.410919629000177,148300800
2011-03-28,0.40288135409355164,0.41543564578710723,0.4023849713805925,0.41538609837639257,88838400
2011-03-29,0.41444283723831177,0.41454193204943024,0.39628165454102054,0.40044991166623656,67296000
2011-03-30,0.42054617404937744,0.4221343886840394,0.41513744217233933,0.42079481971945404,67545600
2011-03-31,0.4223325550556183,0.42337486794968815,0.41632837393981525,0.41880932224764844,56428800
2011-04-01,0.4229775667190552,0.4325049803428628,0.4193056917863573,0.4283862700973658,75552000
2011-04-04,0.4191569685935974,0.42764209611124376,0.41330143103344197,0.4265997834513056,62419200
2011-04-05,0.4143933653831482,0.4227794001741162,0.4128546981070633,0.41603112748841803,53932800
2011-04-06,0.417519211769104,0.42843667676203784,0.4109691018943968,0.42431799565787653,66393600
2011-04-07,0.41742023825645447,0.4254089566225729,0.40883601392348085,0.41781752617369267,71942400
2011-04-08,0.41116827726364136,0.4246648210488292,0.4049649700796492,0.423176638362056,50457600
2011-04-11,0.4074459671974182,0.418759785723054,0.4033768041298821,0.4159320338415102,56083200
2011-04-12,0.39940765500068665,0.40471729201655665,0.3942466602223584,0.401690442005777,66566400
2011-04-13,0.4089350998401642,0.4123087533668899,0.3994572050514064,0.40804142919732006,70848000
2011-04-14,0.40670180320739746,0.4085872736606807,0.3954870815119752,0.40039942996554984,67872000
